Local time,Open,High,Low,Close,Volume
15.10.2024 16:22:00.000 GMT+0200,5858.491,5858.762,5857.511,5857.766,0.235
15.10.2024 16:23:00.000 GMT+0200,5857.640,5857.640,5856.501,5856.754,0.285
15.10.2024 16:24:00.000 GMT+0200,5857.022,5858.230,5856.750,5857.989,0.23
15.10.2024 16:25:00.000 GMT+0200,5858.233,5858.233,5856.470,5856.606,0.29
15.10.2024 16:26:00.000 GMT+0200,5856.461,5857.192,5856.277,5856.681,0.245
15.10.2024 16:27:00.000 GMT+0200,5856.692,5858.467,5856.692,5857.787,0.19
15.10.2024 16:28:00.000 GMT+0200,5857.673,5857.977,5852.703,5853.691,0.355
15.10.2024 16:29:00.000 GMT+0200,5853.450,5854.202,5850.317,5850.734,0.72
15.10.2024 16:30:00.000 GMT+0200,5850.509,5851.252,5848.261,5849.512,0.875
15.10.2024 16:31:00.000 GMT+0200,5849.383,5850.243,5847.263,5847.263,0.675
15.10.2024 16:32:00.000 GMT+0200,5847.011,5848.736,5846.341,5846.522,0.77
15.10.2024 16:33:00.000 GMT+0200,5846.341,5847.307,5843.773,5844.519,0.7
15.10.2024 16:34:00.000 GMT+0200,5844.640,5845.272,5839.801,5843.254,0.88
15.10.2024 16:35:00.000 GMT+0200,5843.022,5843.632,5841.497,5842.067,0.765
15.10.2024 16:36:00.000 GMT+0200,5841.827,5841.827,5838.469,5839.973,0.7
15.10.2024 16:37:00.000 GMT+0200,5839.777,5840.469,5836.971,5836.971,0.83
15.10.2024 16:38:00.000 GMT+0200,5836.742,5839.194,5834.766,5839.194,0.9
15.10.2024 16:39:00.000 GMT+0200,5839.007,5839.007,5835.500,5836.287,0.845
15.10.2024 16:40:00.000 GMT+0200,5836.037,5836.236,5831.514,5831.520,1.015
15.10.2024 16:41:00.000 GMT+0200,5831.751,5835.287,5831.014,5834.989,0.87
15.10.2024 16:42:00.000 GMT+0200,5835.236,5840.913,5834.177,5838.916,0.75
15.10.2024 16:43:00.000 GMT+0200,5838.727,5839.160,5837.180,5837.671,0.72
15.10.2024 16:44:00.000 GMT+0200,5837.437,5838.929,5836.210,5837.209,0.685
15.10.2024 16:45:00.000 GMT+0200,5837.076,5837.670,5835.217,5836.441,0.685
15.10.2024 16:46:00.000 GMT+0200,5836.200,5837.932,5835.681,5837.436,0.685
15.10.2024 16:47:00.000 GMT+0200,5837.689,5838.977,5836.222,5838.737,0.635
15.10.2024 16:48:00.000 GMT+0200,5838.942,5841.162,5838.436,5839.411,0.595
15.10.2024 16:49:00.000 GMT+0200,5839.170,5840.172,5838.421,5838.564,0.655
15.10.2024 16:50:00.000 GMT+0200,5838.443,5841.423,5838.443,5839.747,0.72
15.10.2024 16:51:00.000 GMT+0200,5839.440,5841.171,5838.944,5840.439,0.62
15.10.2024 16:52:00.000 GMT+0200,5840.291,5840.433,5837.720,5840.192,0.575
15.10.2024 16:53:00.000 GMT+0200,5840.433,5844.262,5840.171,5843.889,0.64
15.10.2024 16:54:00.000 GMT+0200,5844.187,5846.132,5842.881,5844.634,0.675
15.10.2024 16:55:00.000 GMT+0200,5844.501,5845.912,5844.149,5845.904,0.54
15.10.2024 16:56:00.000 GMT+0200,5845.651,5846.160,5844.867,5845.237,0.585
15.10.2024 16:57:00.000 GMT+0200,5844.952,5845.442,5841.307,5841.307,0.52
15.10.2024 16:58:00.000 GMT+0200,5841.382,5841.557,5837.800,5838.540,0.615
15.10.2024 16:59:00.000 GMT+0200,5838.303,5838.790,5837.319,5837.807,0.46
15.10.2024 17:00:00.000 GMT+0200,5837.930,5838.306,5836.791,5837.034,0.695
15.10.2024 17:01:00.000 GMT+0200,5836.793,5838.280,5836.541,5837.794,0.55
15.10.2024 17:02:00.000 GMT+0200,5838.059,5843.407,5837.572,5840.889,0.6
15.10.2024 17:03:00.000 GMT+0200,5841.121,5841.617,5839.289,5840.637,0.62
15.10.2024 17:04:00.000 GMT+0200,5840.396,5841.537,5839.541,5840.059,0.575
15.10.2024 17:05:00.000 GMT+0200,5840.294,5840.549,5839.287,5840.292,0.44
15.10.2024 17:06:00.000 GMT+0200,5840.024,5840.837,5837.914,5840.837,0.47
15.10.2024 17:07:00.000 GMT+0200,5840.539,5841.769,5837.834,5838.349,0.56
15.10.2024 17:08:00.000 GMT+0200,5838.099,5841.042,5837.574,5839.312,0.52
15.10.2024 17:09:00.000 GMT+0200,5839.439,5839.553,5837.561,5838.349,0.435
15.10.2024 17:10:00.000 GMT+0200,5838.586,5839.829,5837.094,5839.137,0.53
15.10.2024 17:11:00.000 GMT+0200,5838.887,5841.607,5838.831,5839.102,0.495
15.10.2024 17:12:00.000 GMT+0200,5838.972,5840.579,5837.360,5838.343,0.5
15.10.2024 17:13:00.000 GMT+0200,5838.647,5841.283,5838.331,5840.062,0.34
15.10.2024 17:14:00.000 GMT+0200,5839.794,5842.073,5839.324,5841.817,0.425
15.10.2024 17:15:00.000 GMT+0200,5841.571,5844.546,5841.571,5844.546,0.485
15.10.2024 17:16:00.000 GMT+0200,5844.657,5845.299,5842.681,5845.284,0.475
15.10.2024 17:17:00.000 GMT+0200,5845.031,5846.756,5844.291,5845.753,0.445
15.10.2024 17:18:00.000 GMT+0200,5845.861,5846.307,5844.021,5844.404,0.575
15.10.2024 17:19:00.000 GMT+0200,5844.280,5844.299,5842.817,5843.877,0.455
15.10.2024 17:20:00.000 GMT+0200,5843.592,5844.576,5843.081,5843.089,0.34
15.10.2024 17:21:00.000 GMT+0200,5843.327,5845.357,5842.584,5843.694,0.435
15.10.2024 17:22:00.000 GMT+0200,5843.814,5844.079,5842.609,5843.087,0.4
15.10.2024 17:23:00.000 GMT+0200,5842.850,5844.592,5842.600,5843.820,0.435
15.10.2024 17:24:00.000 GMT+0200,5844.076,5844.080,5842.106,5842.106,0.415
15.10.2024 17:25:00.000 GMT+0200,5842.407,5842.979,5841.844,5842.106,0.385
15.10.2024 17:26:00.000 GMT+0200,5841.853,5842.897,5841.616,5842.590,0.395
15.10.2024 17:27:00.000 GMT+0200,5842.840,5842.850,5842.094,5842.359,0.3
15.10.2024 17:28:00.000 GMT+0200,5842.242,5842.856,5841.101,5841.629,0.34
15.10.2024 17:29:00.000 GMT+0200,5841.864,5843.407,5841.503,5841.841,0.38
15.10.2024 17:30:00.000 GMT+0200,5841.992,5842.840,5840.862,5842.343,0.485
15.10.2024 17:31:00.000 GMT+0200,5842.517,5842.647,5841.229,5841.597,0.44
15.10.2024 17:32:00.000 GMT+0200,5841.474,5844.566,5841.366,5843.921,0.51
15.10.2024 17:33:00.000 GMT+0200,5843.857,5845.280,5843.060,5844.299,0.35
15.10.2024 17:34:00.000 GMT+0200,5844.552,5845.347,5844.301,5844.814,0.495
15.10.2024 17:35:00.000 GMT+0200,5844.579,5845.147,5843.619,5843.861,0.385
15.10.2024 17:36:00.000 GMT+0200,5844.113,5844.897,5843.622,5844.346,0.345
15.10.2024 17:37:00.000 GMT+0200,5844.581,5845.397,5843.620,5843.620,0.26
15.10.2024 17:38:00.000 GMT+0200,5843.427,5843.869,5842.151,5842.151,0.365
15.10.2024 17:39:00.000 GMT+0200,5842.410,5842.467,5840.432,5841.151,0.335
15.10.2024 17:40:00.000 GMT+0200,5840.910,5841.407,5839.920,5840.903,0.3
15.10.2024 17:41:00.000 GMT+0200,5840.659,5841.144,5839.642,5839.917,0.315
15.10.2024 17:42:00.000 GMT+0200,5839.667,5844.284,5839.231,5842.800,0.365
15.10.2024 17:43:00.000 GMT+0200,5843.059,5843.303,5841.074,5841.324,0.29
15.10.2024 17:44:00.000 GMT+0200,5841.586,5841.586,5838.599,5839.877,0.37
15.10.2024 17:45:00.000 GMT+0200,5839.092,5839.837,5837.126,5838.094,0.78
15.10.2024 17:46:00.000 GMT+0200,5838.232,5839.349,5836.387,5836.637,0.6
15.10.2024 17:47:00.000 GMT+0200,5836.896,5837.136,5835.400,5836.393,0.635
15.10.2024 17:48:00.000 GMT+0200,5836.649,5838.622,5836.390,5836.637,0.565
15.10.2024 17:49:00.000 GMT+0200,5836.947,5837.132,5835.412,5836.892,0.305
15.10.2024 17:50:00.000 GMT+0200,5837.177,5839.597,5836.880,5838.351,0.415
15.10.2024 17:51:00.000 GMT+0200,5838.350,5838.849,5836.361,5837.101,0.33
15.10.2024 17:52:00.000 GMT+0200,5836.873,5837.122,5835.621,5836.132,0.38
15.10.2024 17:53:00.000 GMT+0200,5836.382,5836.382,5833.922,5834.653,0.395
15.10.2024 17:54:00.000 GMT+0200,5834.400,5835.146,5832.174,5832.303,0.485
15.10.2024 17:55:00.000 GMT+0200,5832.186,5834.207,5831.667,5831.932,0.465
15.10.2024 17:56:00.000 GMT+0200,5831.727,5834.880,5831.727,5834.636,0.425
15.10.2024 17:57:00.000 GMT+0200,5834.937,5836.116,5834.169,5834.419,0.42
15.10.2024 17:58:00.000 GMT+0200,5834.161,5834.467,5832.911,5833.657,0.32
15.10.2024 17:59:00.000 GMT+0200,5833.410,5834.477,5832.696,5832.930,0.31
15.10.2024 18:00:00.000 GMT+0200,5833.183,5834.467,5833.174,5833.922,0.36
15.10.2024 18:01:00.000 GMT+0200,5833.787,5834.937,5832.909,5834.124,0.37
15.10.2024 18:02:00.000 GMT+0200,5833.880,5834.120,5832.393,5832.402,0.285
15.10.2024 18:03:00.000 GMT+0200,5832.624,5834.362,5832.142,5833.616,0.375
15.10.2024 18:04:00.000 GMT+0200,5833.370,5833.610,5832.114,5832.629,0.38
15.10.2024 18:05:00.000 GMT+0200,5832.376,5833.407,5832.103,5832.840,0.34
15.10.2024 18:06:00.000 GMT+0200,5833.147,5834.313,5832.564,5832.564,0.35
15.10.2024 18:07:00.000 GMT+0200,5832.877,5836.792,5832.567,5836.783,0.29
15.10.2024 18:08:00.000 GMT+0200,5836.533,5838.501,5836.030,5837.286,0.4
15.10.2024 18:09:00.000 GMT+0200,5837.030,5839.516,5836.774,5839.251,0.405
15.10.2024 18:10:00.000 GMT+0200,5839.513,5840.983,5839.247,5839.516,0.42
15.10.2024 18:11:00.000 GMT+0200,5839.633,5840.012,5838.033,5838.556,0.335
15.10.2024 18:12:00.000 GMT+0200,5838.806,5838.857,5837.051,5837.570,0.37
15.10.2024 18:13:00.000 GMT+0200,5837.867,5838.066,5837.079,5837.554,0.24
15.10.2024 18:14:00.000 GMT+0200,5837.304,5838.579,5837.304,5838.317,0.28
15.10.2024 18:15:00.000 GMT+0200,5838.080,5838.817,5837.840,5838.342,0.25
15.10.2024 18:16:00.000 GMT+0200,5838.137,5838.137,5836.353,5837.346,0.255
15.10.2024 18:17:00.000 GMT+0200,5837.457,5837.820,5836.337,5837.089,0.21
15.10.2024 18:18:00.000 GMT+0200,5837.453,5840.287,5837.327,5839.311,0.3
15.10.2024 18:19:00.000 GMT+0200,5839.582,5841.302,5839.200,5841.302,0.215
15.10.2024 18:20:00.000 GMT+0200,5841.052,5841.577,5840.774,5840.774,0.215
15.10.2024 18:21:00.000 GMT+0200,5840.533,5840.533,5838.071,5838.346,0.31
15.10.2024 18:22:00.000 GMT+0200,5837.837,5839.082,5837.353,5838.814,0.315
15.10.2024 18:23:00.000 GMT+0200,5838.561,5838.811,5837.829,5838.322,0.14
15.10.2024 18:24:00.000 GMT+0200,5838.079,5840.097,5838.079,5839.549,0.225
15.10.2024 18:25:00.000 GMT+0200,5839.432,5841.017,5839.432,5840.241,0.255
15.10.2024 18:26:00.000 GMT+0200,5840.006,5840.750,5839.741,5839.741,0.21
15.10.2024 18:27:00.000 GMT+0200,5839.567,5840.743,5839.266,5840.277,0.225
15.10.2024 18:28:00.000 GMT+0200,5840.464,5840.969,5838.994,5839.247,0.215
15.10.2024 18:29:00.000 GMT+0200,5839.012,5840.490,5838.754,5840.000,0.205
15.10.2024 18:30:00.000 GMT+0200,5840.297,5840.610,5839.001,5840.022,0.2
15.10.2024 18:31:00.000 GMT+0200,5840.251,5841.407,5839.892,5840.983,0.175
15.10.2024 18:32:00.000 GMT+0200,5840.736,5842.219,5840.231,5842.206,0.175
15.10.2024 18:33:00.000 GMT+0200,5842.447,5844.173,5841.966,5843.977,0.17
15.10.2024 18:34:00.000 GMT+0200,5844.161,5844.167,5842.681,5843.237,0.225
15.10.2024 18:35:00.000 GMT+0200,5843.439,5843.452,5842.694,5842.757,0.22
15.10.2024 18:36:00.000 GMT+0200,5842.962,5842.962,5841.233,5841.500,0.275
15.10.2024 18:37:00.000 GMT+0200,5841.244,5842.032,5840.754,5841.770,0.23
15.10.2024 18:38:00.000 GMT+0200,5841.533,5843.317,5841.524,5842.400,0.125
15.10.2024 18:39:00.000 GMT+0200,5842.521,5842.780,5841.566,5841.699,0.18
15.10.2024 18:40:00.000 GMT+0200,5841.582,5842.597,5841.309,5841.544,0.225
15.10.2024 18:41:00.000 GMT+0200,5841.312,5841.312,5838.830,5839.201,0.305
15.10.2024 18:42:00.000 GMT+0200,5839.343,5840.113,5837.890,5838.134,0.3
15.10.2024 18:43:00.000 GMT+0200,5838.387,5838.797,5837.884,5838.364,0.14
15.10.2024 18:44:00.000 GMT+0200,5838.117,5838.376,5836.643,5838.107,0.23
15.10.2024 18:45:00.000 GMT+0200,5838.417,5839.157,5837.617,5838.104,0.3
15.10.2024 18:46:00.000 GMT+0200,5837.872,5838.856,5836.889,5836.889,0.26
15.10.2024 18:47:00.000 GMT+0200,5836.634,5837.437,5836.383,5836.629,0.19
15.10.2024 18:48:00.000 GMT+0200,5836.879,5837.369,5836.180,5837.152,0.2
15.10.2024 18:49:00.000 GMT+0200,5837.387,5837.437,5836.637,5837.124,0.13
15.10.2024 18:50:00.000 GMT+0200,5837.380,5837.636,5835.391,5835.909,0.395
15.10.2024 18:51:00.000 GMT+0200,5836.011,5838.123,5836.011,5837.619,0.245
15.10.2024 18:52:00.000 GMT+0200,5837.854,5838.167,5836.614,5836.617,0.195
15.10.2024 18:53:00.000 GMT+0200,5836.633,5837.379,5836.130,5836.877,0.255
15.10.2024 18:54:00.000 GMT+0200,5836.636,5836.636,5835.626,5835.864,0.19
15.10.2024 18:55:00.000 GMT+0200,5836.177,5837.397,5836.101,5836.597,0.145
15.10.2024 18:56:00.000 GMT+0200,5836.853,5836.856,5835.360,5835.366,0.09
15.10.2024 18:57:00.000 GMT+0200,5835.610,5835.862,5835.350,5835.584,0.13
15.10.2024 18:58:00.000 GMT+0200,5835.767,5836.817,5835.596,5836.617,0.23
15.10.2024 18:59:00.000 GMT+0200,5836.424,5837.059,5835.813,5836.781,0.215
15.10.2024 19:00:00.000 GMT+0200,5836.531,5837.327,5836.047,5837.020,0.27
15.10.2024 19:01:00.000 GMT+0200,5836.782,5838.057,5836.520,5837.269,0.22
15.10.2024 19:02:00.000 GMT+0200,5837.273,5837.999,5837.241,5837.260,0.15
15.10.2024 19:03:00.000 GMT+0200,5837.500,5838.492,5837.247,5838.232,0.175
15.10.2024 19:04:00.000 GMT+0200,5838.267,5838.267,5836.711,5836.970,0.145
15.10.2024 19:05:00.000 GMT+0200,5836.711,5837.967,5836.711,5837.242,0.25
15.10.2024 19:06:00.000 GMT+0200,5836.971,5837.537,5835.984,5837.537,0.145
15.10.2024 19:07:00.000 GMT+0200,5837.221,5838.236,5836.001,5836.001,0.2445
15.10.2024 19:08:00.000 GMT+0200,5836.266,5836.577,5834.544,5835.043,0.19
15.10.2024 19:09:00.000 GMT+0200,5835.281,5835.293,5834.299,5834.302,0.155
15.10.2024 19:10:00.000 GMT+0200,5834.046,5834.046,5830.571,5831.842,0.475
15.10.2024 19:11:00.000 GMT+0200,5831.587,5832.086,5830.341,5831.100,0.33
15.10.2024 19:12:00.000 GMT+0200,5830.862,5831.876,5829.630,5831.876,0.32
15.10.2024 19:13:00.000 GMT+0200,5832.114,5832.866,5831.626,5832.353,0.3
15.10.2024 19:14:00.000 GMT+0200,5832.597,5833.417,5832.351,5832.623,0.27
15.10.2024 19:15:00.000 GMT+0200,5832.861,5835.102,5832.620,5833.341,0.3
15.10.2024 19:16:00.000 GMT+0200,5833.602,5833.647,5831.907,5831.922,0.235
15.10.2024 19:17:00.000 GMT+0200,5831.660,5832.397,5829.904,5830.641,0.305
15.10.2024 19:18:00.000 GMT+0200,5830.406,5830.912,5829.420,5830.912,0.225
15.10.2024 19:19:00.000 GMT+0200,5831.144,5832.187,5830.397,5831.871,0.24
15.10.2024 19:20:00.000 GMT+0200,5832.124,5833.619,5831.396,5831.399,0.215
15.10.2024 19:21:00.000 GMT+0200,5831.649,5831.649,5830.881,5831.152,0.195
15.10.2024 19:22:00.000 GMT+0200,5831.437,5832.241,5831.371,5832.124,0.19
15.10.2024 19:23:00.000 GMT+0200,5832.007,5832.124,5830.631,5830.877,0.195
15.10.2024 19:24:00.000 GMT+0200,5831.124,5831.372,5830.611,5830.927,0.155
15.10.2024 19:25:00.000 GMT+0200,5830.632,5830.872,5830.114,5830.361,0.195
15.10.2024 19:26:00.000 GMT+0200,5830.502,5830.917,5829.361,5829.380,0.275
15.10.2024 19:27:00.000 GMT+0200,5829.614,5830.372,5829.364,5829.370,0.265
15.10.2024 19:28:00.000 GMT+0200,5829.614,5829.879,5826.891,5829.370,0.405
15.10.2024 19:29:00.000 GMT+0200,5829.746,5830.622,5828.766,5829.611,0.275
15.10.2024 19:30:00.000 GMT+0200,5829.380,5829.656,5827.429,5829.141,0.255
15.10.2024 19:31:00.000 GMT+0200,5829.457,5830.883,5829.147,5829.897,0.215
15.10.2024 19:32:00.000 GMT+0200,5830.149,5831.380,5829.413,5829.477,0.22
15.10.2024 19:33:00.000 GMT+0200,5829.170,5830.153,5828.911,5829.894,0.165
15.10.2024 19:34:00.000 GMT+0200,5829.780,5830.153,5828.664,5828.904,0.145
15.10.2024 19:35:00.000 GMT+0200,5829.169,5829.422,5828.911,5828.929,0.11
15.10.2024 19:36:00.000 GMT+0200,5828.664,5829.162,5828.411,5828.411,0.14
15.10.2024 19:37:00.000 GMT+0200,5828.651,5829.400,5828.410,5828.957,0.09
15.10.2024 19:38:00.000 GMT+0200,5829.159,5831.656,5829.159,5831.400,0.17
15.10.2024 19:39:00.000 GMT+0200,5831.644,5832.899,5831.644,5832.397,0.215
15.10.2024 19:40:00.000 GMT+0200,5832.662,5834.677,5832.412,5834.133,0.275
15.10.2024 19:41:00.000 GMT+0200,5834.386,5834.937,5833.387,5833.886,0.265
15.10.2024 19:42:00.000 GMT+0200,5834.139,5834.437,5833.150,5833.650,0.255
15.10.2024 19:43:00.000 GMT+0200,5833.900,5836.132,5833.406,5835.677,0.26
15.10.2024 19:44:00.000 GMT+0200,5835.437,5835.677,5834.412,5834.653,0.26
15.10.2024 19:45:00.000 GMT+0200,5834.403,5835.197,5834.162,5834.899,0.175
15.10.2024 19:46:00.000 GMT+0200,5834.640,5835.889,5834.406,5835.143,0.235
15.10.2024 19:47:00.000 GMT+0200,5834.890,5835.364,5834.273,5834.902,0.16
15.10.2024 19:48:00.000 GMT+0200,5835.127,5835.127,5832.674,5832.924,0.21
15.10.2024 19:49:00.000 GMT+0200,5833.177,5833.929,5832.933,5833.682,0.145
15.10.2024 19:50:00.000 GMT+0200,5833.477,5834.649,5833.411,5834.649,0.185
15.10.2024 19:51:00.000 GMT+0200,5834.896,5834.902,5833.146,5833.646,0.25
15.10.2024 19:52:00.000 GMT+0200,5833.893,5833.893,5832.436,5832.497,0.125
15.10.2024 19:53:00.000 GMT+0200,5832.184,5832.696,5831.444,5832.187,0.225
15.10.2024 19:54:00.000 GMT+0200,5831.949,5832.557,5831.709,5831.944,0.15
15.10.2024 19:55:00.000 GMT+0200,5831.710,5832.027,5829.000,5829.007,0.365
15.10.2024 19:56:00.000 GMT+0200,5828.877,5829.019,5827.802,5827.802,0.355
15.10.2024 19:57:00.000 GMT+0200,5828.040,5828.771,5827.531,5828.587,0.27
15.10.2024 19:58:00.000 GMT+0200,5828.792,5830.004,5828.520,5828.957,0.205
15.10.2024 19:59:00.000 GMT+0200,5829.024,5829.772,5828.757,5828.764,0.165
15.10.2024 20:00:00.000 GMT+0200,5829.032,5829.251,5826.287,5828.267,0.3785
15.10.2024 20:01:00.000 GMT+0200,5828.087,5829.013,5827.767,5827.767,0.2
15.10.2024 20:02:00.000 GMT+0200,5827.707,5831.002,5827.277,5831.002,0.235
15.10.2024 20:03:00.000 GMT+0200,5831.230,5832.467,5830.737,5832.217,0.2
15.10.2024 20:04:00.000 GMT+0200,5832.464,5832.729,5830.254,5830.254,0.295
15.10.2024 20:05:00.000 GMT+0200,5830.149,5831.022,5829.284,5829.597,0.275
15.10.2024 20:06:00.000 GMT+0200,5829.784,5830.302,5829.534,5829.572,0.225
15.10.2024 20:07:00.000 GMT+0200,5829.316,5829.551,5827.856,5827.857,0.245
15.10.2024 20:08:00.000 GMT+0200,5827.736,5828.407,5827.604,5827.623,0.145
15.10.2024 20:09:00.000 GMT+0200,5827.873,5828.437,5827.399,5827.884,0.17
15.10.2024 20:10:00.000 GMT+0200,5827.631,5828.627,5827.391,5827.641,0.185
15.10.2024 20:11:00.000 GMT+0200,5827.646,5827.937,5827.144,5827.640,0.198
15.10.2024 20:12:00.000 GMT+0200,5827.406,5827.947,5826.652,5826.659,0.135
15.10.2024 20:13:00.000 GMT+0200,5826.894,5826.957,5825.477,5826.957,0.32
15.10.2024 20:14:00.000 GMT+0200,5826.657,5827.159,5825.922,5825.929,0.19
15.10.2024 20:15:00.000 GMT+0200,5825.683,5825.901,5822.979,5823.093,0.27
15.10.2024 20:16:00.000 GMT+0200,5822.979,5825.927,5822.979,5824.934,0.32
15.10.2024 20:17:00.000 GMT+0200,5824.684,5825.693,5824.434,5825.197,0.18
15.10.2024 20:18:00.000 GMT+0200,5825.061,5825.747,5824.694,5825.202,0.175
15.10.2024 20:19:00.000 GMT+0200,5824.934,5824.934,5822.987,5823.537,0.21
15.10.2024 20:20:00.000 GMT+0200,5823.221,5825.703,5822.741,5825.703,0.27
15.10.2024 20:21:00.000 GMT+0200,5825.943,5828.412,5825.702,5828.141,0.265
15.10.2024 20:22:00.000 GMT+0200,5828.412,5828.890,5827.523,5828.131,0.14
15.10.2024 20:23:00.000 GMT+0200,5827.947,5827.947,5826.913,5827.653,0.16
15.10.2024 20:24:00.000 GMT+0200,5827.413,5828.896,5827.413,5827.413,0.255
15.10.2024 20:25:00.000 GMT+0200,5827.166,5827.717,5826.901,5827.176,0.16
15.10.2024 20:26:00.000 GMT+0200,5826.977,5827.432,5825.937,5825.937,0.11
15.10.2024 20:27:00.000 GMT+0200,5825.706,5825.757,5823.987,5824.287,0.255
15.10.2024 20:28:00.000 GMT+0200,5823.987,5824.537,5822.784,5823.284,0.25
15.10.2024 20:29:00.000 GMT+0200,5823.044,5824.789,5823.044,5824.289,0.25
15.10.2024 20:30:00.000 GMT+0200,5824.036,5826.741,5824.036,5826.022,0.215
15.10.2024 20:31:00.000 GMT+0200,5826.263,5826.393,5824.040,5825.030,0.295
15.10.2024 20:32:00.000 GMT+0200,5824.786,5825.032,5823.533,5824.277,0.205
15.10.2024 20:33:00.000 GMT+0200,5824.039,5824.796,5823.531,5824.552,0.145
15.10.2024 20:34:00.000 GMT+0200,5824.299,5824.824,5823.581,5823.600,0.14
15.10.2024 20:35:00.000 GMT+0200,5823.353,5823.849,5822.850,5823.100,0.25
15.10.2024 20:36:00.000 GMT+0200,5822.847,5823.657,5821.616,5821.854,0.23
15.10.2024 20:37:00.000 GMT+0200,5821.853,5823.569,5821.591,5823.066,0.23
15.10.2024 20:38:00.000 GMT+0200,5823.306,5823.550,5822.033,5822.157,0.195
15.10.2024 20:39:00.000 GMT+0200,5822.274,5824.259,5822.087,5823.750,0.2
15.10.2024 20:40:00.000 GMT+0200,5823.994,5824.494,5823.254,5823.269,0.215
15.10.2024 20:41:00.000 GMT+0200,5823.381,5823.763,5822.521,5823.017,0.17
15.10.2024 20:42:00.000 GMT+0200,5822.761,5822.761,5821.781,5822.277,0.25
15.10.2024 20:43:00.000 GMT+0200,5822.042,5823.280,5821.294,5823.280,0.22
15.10.2024 20:44:00.000 GMT+0200,5823.536,5824.507,5822.793,5824.011,0.24
15.10.2024 20:45:00.000 GMT+0200,5824.269,5824.522,5823.244,5823.244,0.23
15.10.2024 20:46:00.000 GMT+0200,5823.142,5823.557,5822.261,5822.827,0.205
15.10.2024 20:47:00.000 GMT+0200,5822.760,5823.067,5822.263,5822.263,0.19
15.10.2024 20:48:00.000 GMT+0200,5822.519,5822.766,5821.279,5821.523,0.275
15.10.2024 20:49:00.000 GMT+0200,5821.279,5822.019,5820.837,5821.532,0.25
15.10.2024 20:50:00.000 GMT+0200,5821.384,5822.317,5820.794,5821.811,0.185
15.10.2024 20:51:00.000 GMT+0200,5822.051,5823.541,5821.813,5823.299,0.2
15.10.2024 20:52:00.000 GMT+0200,5823.043,5823.552,5822.781,5823.347,0.17
15.10.2024 20:53:00.000 GMT+0200,5823.040,5823.337,5821.741,5822.262,0.16
15.10.2024 20:54:00.000 GMT+0200,5822.006,5822.754,5821.906,5822.254,0.135
15.10.2024 20:55:00.000 GMT+0200,5822.137,5822.327,5821.271,5822.026,0.185
15.10.2024 20:56:00.000 GMT+0200,5821.789,5821.792,5820.180,5820.553,0.15
15.10.2024 20:57:00.000 GMT+0200,5820.421,5821.049,5819.800,5820.053,0.15
15.10.2024 20:58:00.000 GMT+0200,5820.309,5821.567,5819.797,5821.260,0.125
15.10.2024 20:59:00.000 GMT+0200,5821.510,5822.000,5819.000,5819.992,0.235
15.10.2024 21:00:00.000 GMT+0200,5820.287,5820.777,5819.000,5819.252,0.345
15.10.2024 21:01:00.000 GMT+0200,5819.000,5819.986,5817.994,5818.001,0.265
15.10.2024 21:02:00.000 GMT+0200,5817.883,5818.817,5814.553,5818.769,0.335
15.10.2024 21:03:00.000 GMT+0200,5818.504,5819.247,5815.822,5815.822,0.32
15.10.2024 21:04:00.000 GMT+0200,5815.627,5815.817,5812.132,5812.620,0.453
15.10.2024 21:05:00.000 GMT+0200,5812.854,5813.622,5809.651,5810.644,0.64
15.10.2024 21:06:00.000 GMT+0200,5810.163,5810.707,5807.693,5808.463,0.575
15.10.2024 21:07:00.000 GMT+0200,5808.267,5810.447,5807.686,5809.881,0.38
15.10.2024 21:08:00.000 GMT+0200,5810.149,5814.609,5807.923,5811.887,0.53
15.10.2024 21:09:00.000 GMT+0200,5811.634,5813.142,5809.922,5811.156,0.47
15.10.2024 21:10:00.000 GMT+0200,5810.912,5813.389,5810.904,5811.666,0.375
15.10.2024 21:11:00.000 GMT+0200,5811.537,5812.662,5811.401,5812.457,0.255
15.10.2024 21:12:00.000 GMT+0200,5812.159,5813.402,5811.891,5812.156,0.38
15.10.2024 21:13:00.000 GMT+0200,5812.026,5812.409,5810.916,5811.416,0.255
15.10.2024 21:14:00.000 GMT+0200,5811.657,5811.891,5809.699,5809.931,0.26
15.10.2024 21:15:00.000 GMT+0200,5810.192,5810.689,5808.949,5808.949,0.305
15.10.2024 21:16:00.000 GMT+0200,5809.196,5810.247,5808.997,5809.700,0.185
15.10.2024 21:17:00.000 GMT+0200,5809.570,5810.203,5809.456,5809.960,0.125
15.10.2024 21:18:00.000 GMT+0200,5810.222,5810.757,5809.704,5810.206,0.155
15.10.2024 21:19:00.000 GMT+0200,5809.960,5811.977,5809.704,5811.977,0.215
15.10.2024 21:20:00.000 GMT+0200,5812.173,5812.881,5810.930,5811.404,0.285
15.10.2024 21:21:00.000 GMT+0200,5811.530,5814.851,5811.530,5814.677,0.295
15.10.2024 21:22:00.000 GMT+0200,5814.860,5815.116,5813.129,5813.129,0.335
15.10.2024 21:23:00.000 GMT+0200,5813.366,5817.667,5813.366,5817.293,0.275
